name,content,price
DELL 인스피론 16 5645 W003KR,"노트북/운영체제(OS): 윈도우11홈/용도: 사무/인강용/
화면정보 40.64cm(16인치)/1920x1200(WUXGA)/
CPU AMD/라이젠7(Zen4)/8840U (3.3GHz)/옥타(8)코어/
램 DDR5/램 용량: 16GB/5600MHz/램 교체: 가능/
그래픽 내장그래픽/Radeon 780M/12core/
저장장치 M.2(NVMe)/1TB/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI/DP Alt Mode/웹캠(FHD)/
단자 USB-C: 1개/USB-A: 2개/SD카드/
파워 배터리: 54Wh/어댑터: 65W/전원: USB-PD(+DC)/
주요제원 두께: 19.05mm/무게: 1.87kg/색상: 블루","1,091,000"
DELL 인스피론 15 3525 W002KR 32GB램,"노트북/운영체제(OS): 윈도우11홈/용도: 사무/인강용/
화면정보 39.62cm(15.6인치)/1920x1080(FHD)/250nit/주사율: 120Hz/
CPU AMD/라이젠5(Zen3)/7530U (2.0Hz)/헥사(6)코어/
램 DDR4/램 용량: 32GB/3200MHz/램 교체: 가능/
그래픽 내장그래픽/Radeon Graphics/
저장장치 M.2(NVMe)/512GB/
네트워크 무선랜: 802.11ac(Wi-Fi 5)/
영상입출력 HDMI/웹캠(HD)/
단자 USB-C: 1개/USB-A: 2개/SD카드/
파워 배터리: 41Wh/전원: DC/
주요제원 두께: 21.07mm/무게: 1.68kg/색상: 블랙","776,480"
DELL 보스트로 15 5510 0004KR WIN11 16GB램,"노트북/운영체제(OS): 윈도우11(설치)/용도: 그래픽작업용/
화면정보 39.62cm(15.6인치)/1920x1080(FHD)/
CPU 인텔/코어i5-11세대/i5-11300H (3.1GHz)/쿼드(4)코어/
램 DDR4/램 용량: 16GB/3200MHz/램 교체: 가능/
그래픽 외장그래픽/MX450/VRAM:2GB/
저장장치 M.2(NVMe)/512GB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/유선랜: 기가비트/
영상입출력 HDMI/DP Alt Mode/웹캠(HD)/
단자 USB-C: 1개/USB-A: 2개/SD카드/
파워 배터리: 54Wh/전원: USB-PD(+DC)/
주요제원 두께: 17.99mm/무게: 1.67kg/색상: 그레이","1,010,000"
DELL 크롬북 3110 (중고),"중고/2 in 1/운영체제(OS): 크롬OS/
화면정보 29.46cm(11.6인치)/1366x768/주사율: 60Hz/
CPU 인텔/셀러론/N5100 (1.1GHz)/쿼드(4)코어/
램 LPDDR4x(온보드)/램 용량: 8GB/2933MHz/램 교체: 불가능/
그래픽 내장그래픽/UHD Graphics/
저장장치 eMMC/64GB/
네트워크 무선랜: 지원/
영상입출력 HDMI/DP Alt Mode/웹캠(HD)/
단자 USB-C: 1개/USB-A: 1개/
파워 배터리: 42Wh/전원: USB-PD/
주요제원 두께: 21.5mm/무게: 1.42kg/색상: 블랙","225,990"
DELL XPS 13 9340 WP01KR,"AI 노트북/운영체제(OS): 윈도우11프로/용도: 사무/인강용, 휴대용/
화면정보 34.03cm(13.4인치)/1920x1200(WUXGA)/500nit/주사율: 120Hz/
CPU 인텔/코어 울트라5/125H (4.5GHz)/14코어(4P+8E+2LE)/인텔 AI Boost/11TOPS/
램 LPDDR5x(온보드)/램 용량: 16GB/7467MHz/램 교체: 불가능/
그래픽 내장그래픽/Arc/7core/
저장장치 M.2(NVMe)/512GB/
네트워크 무선랜: 802.11be(Wi-Fi 7)/
영상입출력 DP Alt Mode/웹캠(FHD)/
단자 썬더볼트4: 2개(USB-C겸용)/
파워 배터리: 55Wh/어댑터: 60W/전원: USB-PD/
주요제원 두께: 15.3mm/무게: 1.19kg/쿨링팬: 2개/색상: 실버","2,479,000"
DELL 인스피론 16 Plus 7630 W005KR,"노트북/운영체제(OS): 윈도우11홈/용도: 게임용, 그래픽작업용/
화면정보 40.64cm(16인치)/2560x1600(WQXGA)/300nit/주사율: 120Hz/
CPU 인텔/코어i7-13세대/i7-13620H (2.4GHz)/10코어(6P+4E)/
램 DDR5/램 용량: 16GB/4800MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4060/VRAM:8GB/
저장장치 M.2(NVMe)/1TB/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI 2.0/DP Alt Mode/웹캠(FHD)/
단자 썬더볼트4: 1개(USB-C겸용)/USB-A: 2개/MicroSD카드/
파워 배터리: 86Wh/어댑터: 130W/전원: USB-PD(+DC)/
주요제원 두께: 19.95mm/무게: 2.05kg/쿨링팬: 2개/색상: 실버","1,916,000"
DELL 래티튜드 5340 UB02KR,"노트북/운영체제(OS): 리눅스(우분투)/용도: 사무/인강용, 휴대용/
화면정보 33.78cm(13.3인치)/1920x1080(FHD)/250nit/
CPU 인텔/코어i5-13세대/i5-1345U (1.6GHz)/10코어(2P+8E)/
램 LPDDR5(온보드)/램 용량: 16GB/4800MHz/램 교체: 불가능/
그래픽 내장그래픽/Iris Xe/
저장장치 M.2(NVMe)/256GB/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI 2.0/DP Alt Mode/웹캠(HD)/
단자 썬더볼트4: 2개(USB-C겸용)/USB-A: 2개/MicroSD카드/
파워 배터리: 54Wh/어댑터: 65W/전원: USB-PD/
주요제원 두께: 18.43mm/무게: 1.2kg/쿨링팬: 1개/색상: 그레이","798,910"
DELL 다나와인증 프리시전 7510 32GB램 (SSD 240GB),"중고(다나와인증)/노트북/운영체제(OS): 윈도우10/
화면정보 38.8cm(15.3인치)/
CPU 인텔/코어i7-6세대/
램 램 용량: 32GB/
그래픽 외장그래픽/
저장장치 SSD/240GB/
네트워크 무선랜: 지원/유선랜: 지원/
영상입출력 HDMI/mini DP/웹캠/
단자 USB-C: 1개/USB-A: 4개/SD카드/
파워 전원: DC/
주요제원 무게: 2.65kg","405,000"
DELL G시리즈 G15 5530 W003KR,"노트북/운영체제(OS): 윈도우11홈/용도: 게임용, 그래픽작업용/
화면정보 39.62cm(15.6인치)/1920x1080(FHD)/300nit/주사율: 165Hz/
CPU 인텔/코어i7-13세대/i7-13650HX (2.6GHz)/14코어(6P+8E)/
램 DDR5/램 용량: 16GB/4800MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4050/TGP: 140W/VRAM:6GB/
저장장치 M.2(NVMe)/512GB/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 USB-C: 1개/USB-A: 3개/
파워 배터리: 86Wh/어댑터: 330W/전원: DC/
주요제원 두께: 26.95mm/무게: 2.81kg/쿨링팬: 2개/색상: 그레이","1,546,000"
DELL 래티튜드 5330 UB01KR,"노트북/운영체제(OS): 리눅스(우분투)/용도: 사무/인강용/
화면정보 33.78cm(13.3인치)/1920x1080(FHD)/300nit/
CPU 인텔/코어i5-12세대/i5-1245U (1.6GHz)/10코어(2P+8E)/
램 DDR4/램 용량: 8GB/3200MHz/램 교체: 불가능/
그래픽 내장그래픽/Iris Xe/
저장장치 M.2(NVMe)/256GB/저장 슬롯: 1개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI 2.0/DP Alt Mode/웹캠(HD)/
단자 썬더볼트4: 2개(USB-C겸용)/USB-A: 2개/MicroSD카드/
파워 배터리: 41Wh/어댑터: 65W/전원: USB-PD/
주요제원 두께: 18.43mm/무게: 1.2kg/쿨링팬: 1개/색상: 그레이","628,910"
DELL 에일리언웨어 x16 R2 WP04KR,"AI 노트북/운영체제(OS): 윈도우11프로/용도: 게임용, 그래픽작업용/
화면정보 40.64cm(16인치)/2560x1600(WQXGA)/300nit/주사율: 240Hz/
CPU 인텔/코어 울트라9/185H (5.1GHz)/16코어(6P+8E+2LE)/인텔 AI Boost/11TOPS/
램 LPDDR5x(온보드)/램 용량: 32GB/7467MHz/램 교체: 불가능/
그래픽 외장그래픽/RTX4090/TGP: 175W/VRAM:16GB/MUX 스위치/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 2개/
네트워크 무선랜: 802.11be(Wi-Fi 7)/
영상입출력 HDMI 2.1/DP Alt Mode/mini DP/웹캠(FHD)/
단자 썬더볼트4: 1개(USB-C겸용)/USB-C: 1개/USB-A: 2개/MicroSD카드/
파워 배터리: 90Wh/어댑터: 360W/전원: USB-PD(+DC)/
주요제원 두께: 18.57mm/무게: 2.72kg/쿨링팬: 4개/색상: 실버","5,756,000"
DELL XPS 13 9350 WP04KR,"AI 노트북/운영체제(OS): 윈도우11프로/용도: 사무/인강용, 휴대용/
화면정보 34.03cm(13.4인치)/2560x1600(WQXGA)/500nit/주사율: 120Hz/
CPU 인텔/코어 울트라7(S2)/256V (4.8GHz)/옥타코어(4P+4E)/
NPU 인텔 AI Boost/47TOPS/
램 LPDDR5x(온보드)/램 용량: 16GB/8533MHz/램 교체: 불가능/
그래픽 내장그래픽/Arc 140V/8core/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 1개/
네트워크 무선랜: 802.11be(Wi-Fi 7)/
영상입출력 DP Alt Mode/웹캠(FHD)/
단자 썬더볼트4: 2개(USB-C겸용)/
파워 배터리: 55Wh/어댑터: 60W/전원: USB-PD/최대16시간/
주요제원 두께: 15.3mm/무게: 1.21kg/쿨링팬: 2개/색상: 실버","3,148,990"
DELL 에일리언웨어 M18 R1-WP04KR,"노트북/운영체제(OS): 윈도우11프로/용도: 게임용, 그래픽작업용/
화면정보 45.72cm(18인치)/2560x1600(WQXGA)/300nit/주사율: 165Hz/
CPU 인텔/코어i9-13세대/i9-13900HX (2.2GHz)/24코어(8P+16E)/
램 DDR5/램 용량: 32GB/4800MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4080/TGP: 175W/VRAM:12GB/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 4개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/유선랜: 2.5기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/mini DP/웹캠(FHD)/
단자 썬더볼트4: 2개(USB-C겸용)/USB-C: 1개/USB-A: 3개/SD카드/
파워 배터리: 97Wh/어댑터: 330W/전원: USB-PD(+DC)/
주요제원 두께: 26.7mm/무게: 4.04kg/쿨링팬: 4개/색상: 블랙","4,890,000"
DELL 래티튜드 5340 WH02KR,"노트북/운영체제(OS): 윈도우11홈/용도: 사무/인강용, 휴대용/
화면정보 33.78cm(13.3인치)/1920x1080(FHD)/250nit/
CPU 인텔/코어i5-13세대/i5-1345U (1.6GHz)/10코어(2P+8E)/
램 LPDDR5(온보드)/램 용량: 16GB/4800MHz/램 교체: 불가능/
그래픽 내장그래픽/Iris Xe/
저장장치 M.2(NVMe)/512GB/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI 2.0/DP Alt Mode/웹캠(HD)/
단자 썬더볼트4: 2개(USB-C겸용)/USB-A: 2개/MicroSD카드/
파워 배터리: 54Wh/어댑터: 65W/전원: USB-PD/
주요제원 두께: 18.43mm/무게: 1.2kg/쿨링팬: 1개/색상: 그레이","958,910"
DELL G시리즈 G16 7630 W008KR 32GB램,"노트북/운영체제(OS): 윈도우11홈/용도: 게임용, 그래픽작업용/
화면정보 40.8cm(16인치)/2560x1600(WQXGA)/300nit/주사율: 240Hz/
CPU 인텔/코어i7-13세대/i7-13650HX (2.6GHz)/14코어(6P+8E)/
램 DDR5/램 용량: 32GB/4800MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4060/TGP: 140W/VRAM:8GB/MUX 스위치/
저장장치 M.2(NVMe)/1TB/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 USB-C: 1개/USB-A: 3개/
파워 배터리: 86Wh/어댑터: 330W/전원: DC/
주요제원 두께: 25.6mm/무게: 2.99kg/쿨링팬: 2개/색상: 그레이","2,168,000"
DELL 에일리언웨어 M16 R1A WP03KR 64GB램,"노트북/운영체제(OS): 윈도우11프로/용도: 게임용, 그래픽작업용/
화면정보 40.64cm(16인치)/2560x1600(WQXGA)/300nit/주사율: 240Hz/
CPU AMD/라이젠9(Zen4)/7845HX (3.0Hz)/12코어/
램 DDR5/램 용량: 64GB/4800MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4070/TGP: 140W/VRAM:8GB/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/유선랜: 2.5기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/mini DP/웹캠(FHD)/
단자 USB-C: 2개/USB-A: 2개/SD카드/
파워 배터리: 86Wh/어댑터: 330W/전원: USB-PD(+DC)/
주요제원 두께: 25.4mm/무게: 3.3kg/쿨링팬: 4개/색상: 블랙","3,672,000"
DELL 래티튜드 5330 UB01KR WIN11,"노트북/운영체제(OS): 윈도우11(설치)/용도: 사무/인강용/
화면정보 33.78cm(13.3인치)/1920x1080(FHD)/300nit/
CPU 인텔/코어i5-12세대/i5-1245U (1.6GHz)/10코어(2P+8E)/
램 DDR4/램 용량: 8GB/3200MHz/램 교체: 불가능/
그래픽 내장그래픽/Iris Xe/
저장장치 M.2(NVMe)/256GB/저장 슬롯: 1개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI 2.0/DP Alt Mode/웹캠(HD)/
단자 썬더볼트4: 2개(USB-C겸용)/USB-A: 2개/MicroSD카드/
파워 배터리: 41Wh/어댑터: 65W/전원: USB-PD/
주요제원 두께: 18.43mm/무게: 1.2kg/쿨링팬: 1개/색상: 그레이","708,000"
DELL 래티튜드 7450,"AI 노트북/운영체제(OS): 윈도우11프로/용도: 사무/인강용, 휴대용/
화면정보 35.56cm(14인치)/1920x1200(WUXGA)/400nit/
CPU 인텔/코어 울트라7/165U (4.9GHz)/12코어(2P+8E+2LE)/
NPU 인텔 AI Boost/11TOPS/
램 LPDDR5x(온보드)/램 용량: 32GB/6400MHz/램 교체: 불가능/
그래픽 내장그래픽/Intel Graphics/4core/
저장장치 M.2(NVMe)/1TB/
네트워크 무선랜: 802.11be(Wi-Fi 7)/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(FHD)/
단자 썬더볼트4: 2개(USB-C겸용)/USB-A: 2개/
파워 배터리: 38Wh/어댑터: 100W/전원: USB-PD/
주요제원 두께: 17.95mm/무게: 1.06kg/쿨링팬: 2개/색상: 그레이","2,495,000"
DELL 프리시전 M7780 i9 4090,"노트북/운영체제(OS): 윈도우11프로/용도: 게임용, 그래픽작업용/
화면정보 43.9cm(17.3인치)/3840x2160(4K UHD)/500nit/주사율: 120Hz/
CPU 인텔/코어i9-13세대/i9-13950HX (2.2GHz)/24코어(8P+16E)/
램 DDR5/램 용량: 32GB/4800MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4090/VRAM:16GB/
저장장치 M.2(NVMe)/512GB/저장 슬롯: 4개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/
단자 썬더볼트4: 2개(USB-C겸용)/USB-C: 1개/USB-A: 2개/SD카드/
파워 배터리: 93Wh/어댑터: 240W/전원: DC/
주요제원 두께: 28.5mm/무게: 3.05kg/쿨링팬: 2개/색상: 그레이","7,789,990"
DELL 에일리언웨어 M18 R2 WP02KR,"노트북/운영체제(OS): 윈도우11프로/용도: 게임용, 그래픽작업용/
화면정보 45.72cm(18인치)/2560x1600(WQXGA)/300nit/주사율: 165Hz/
CPU 인텔/코어i9-14세대/i9-14900HX (5.8GHz)/24코어(8P+16E)/
램 DDR5/램 용량: 32GB/5200MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4070/TGP: 140W/VRAM:8GB/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 2개/
네트워크 무선랜: 802.11be(Wi-Fi 7)/유선랜: 2.5기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/mini DP/웹캠(FHD)/
단자 썬더볼트4: 2개(USB-C겸용)/USB-C: 1개/USB-A: 3개/SD카드/
파워 배터리: 97Wh/어댑터: 360W/전원: USB-PD(+DC)/
주요제원 두께: 26.7mm/무게: 4.04kg/쿨링팬: 4개/색상: 블랙","4,289,990"
DELL 인스피론 16 5645 W001KR,"노트북/운영체제(OS): 윈도우11홈/용도: 사무/인강용/
화면정보 40.6cm(16인치)/1920x1200(WUXGA)/
CPU AMD/라이젠5(Zen4)/8540U (3.2GHz)/헥사(6)코어/
램 DDR5(온보드)/램 용량: 8GB/5600MHz/램 교체: 불가능/
그래픽 내장그래픽/Radeon 740M/4core/
저장장치 M.2(NVMe)/512GB/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI/DP Alt Mode/웹캠(FHD)/
단자 USB-C: 1개/USB-A: 2개/SD카드/
파워 배터리: 54Wh/어댑터: 65W/전원: USB-PD(+DC)/
주요제원 두께: 19.05mm/무게: 1.87kg/색상: 블루","842,000"
DELL 에일리언웨어 M18 R2 WP04KR,"노트북/운영체제(OS): 윈도우11프로/용도: 게임용, 그래픽작업용/
화면정보 45.72cm(18인치)/2560x1600(WQXGA)/300nit/주사율: 165Hz/
CPU 인텔/코어i9-14세대/i9-14900HX (5.8GHz)/24코어(8P+16E)/
램 DDR5/램 용량: 32GB/5600MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4090/TGP: 175W/VRAM:16GB/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 2개/
네트워크 무선랜: 802.11be(Wi-Fi 7)/유선랜: 2.5기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/mini DP/웹캠(FHD)/
단자 썬더볼트4: 2개(USB-C겸용)/USB-C: 1개/USB-A: 3개/SD카드/
파워 배터리: 97Wh/어댑터: 360W/전원: USB-PD(+DC)/
주요제원 두께: 26.7mm/무게: 4.04kg/쿨링팬: 4개/색상: 블랙","5,589,000"
DELL XPS 13 9350 WP06KR,"AI 노트북/운영체제(OS): 윈도우11프로/용도: 사무/인강용, 휴대용/
화면정보 34.03cm(13.4인치)/2880x1800(WQXGA+)/400nit/주사율: 60Hz/
CPU 인텔/코어 울트라7(S2)/258V (4.8GHz)/옥타코어(4P+4E)/
NPU 인텔 AI Boost/47TOPS/
램 LPDDR5x(온보드)/램 용량: 32GB/8533MHz/램 교체: 불가능/
그래픽 내장그래픽/Arc 140V/8core/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 1개/
네트워크 무선랜: 802.11be(Wi-Fi 7)/
영상입출력 DP Alt Mode/웹캠(FHD)/
단자 썬더볼트4: 2개(USB-C겸용)/
파워 배터리: 55Wh/어댑터: 60W/전원: USB-PD/최대14시간/
주요제원 두께: 14.8mm/무게: 1.18kg/쿨링팬: 2개/색상: 실버","3,399,000"
DELL 인스피론 15 3530 UB002KR WIN11 16GB램,"노트북/운영체제(OS): 윈도우11(설치)/용도: 사무/인강용/
화면정보 39.62cm(15.6인치)/1920x1080(FHD)/250nit/주사율: 120Hz/
CPU 인텔/코어i5-13세대/i5-1334U (1.3GHz)/10코어(2P+8E)/
램 DDR4/램 용량: 16GB/2666MHz/램 교체: 가능/
그래픽 내장그래픽/UHD Graphics/
저장장치 M.2(NVMe)/512GB/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/
영상입출력 HDMI/웹캠(HD)/
단자 USB-C: 1개/USB-A: 2개/SD카드/
파워 배터리: 41Wh/전원: DC/
주요제원 두께: 16.96mm/무게: 1.9kg/색상: 블랙","638,990"
