name,content,price
레노버 LEGION 5i 15IRX9 i7 4060,"노트북/운영체제(OS): 미포함(프리도스)/용도: 게임용, 그래픽작업용/
화면정보 39.6cm(15.6인치)/1920x1080(FHD)/300nit/주사율: 144Hz/
CPU 인텔/코어i7-13세대/i7-13650HX (2.6GHz)/14코어(6P+8E)/
램 DDR5/램 용량: 24GB/4800MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4060/TGP: 140W/VRAM:8GB/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 USB-C: 2개/USB-A: 3개/
파워 배터리: 60Wh/전원: USB-PD/
주요제원 두께: 24.65mm/무게: 2.3kg/쿨링팬: 2개/색상: 그레이","1,454,000"
레노버 아이디어패드 Pro 5i 16IMH ULT7 Plus W11,"AI 노트북/운영체제(OS): 윈도우11홈/용도: 사무/인강용/
화면정보 40.6cm(16인치)/2560x1600(WQXGA)/350nit/주사율: 120Hz/
CPU 인텔/코어 울트라7/155H (4.8GHz)/16코어(6P+8E+2LE)/
NPU 인텔 AI Boost/11TOPS/
램 LPDDR5x(온보드)/램 용량: 32GB/7467MHz/램 교체: 불가능/
그래픽 내장그래픽/Arc/8core/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(FHD)/
단자 썬더볼트4: 1개(USB-C겸용)/USB-C: 1개/USB-A: 2개/SD카드/
파워 배터리: 84Wh/전원: USB-PD/
주요제원 두께: 17.5mm/무게: 1.91kg/쿨링팬: 2개/색상: 그레이","1,398,000"
레노버 LEGION 5i 15IRX9 i7 4060 32GB램,"노트북/운영체제(OS): 미포함(프리도스)/용도: 게임용, 그래픽작업용/
화면정보 39.6cm(15.6인치)/1920x1080(FHD)/300nit/주사율: 144Hz/
CPU 인텔/코어i7-13세대/i7-13650HX (2.6GHz)/14코어(6P+8E)/
램 DDR5/램 용량: 32GB/4800MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4060/TGP: 140W/VRAM:8GB/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 USB-C: 2개/USB-A: 3개/
파워 배터리: 60Wh/전원: USB-PD/
주요제원 두께: 24.65mm/무게: 2.3kg/쿨링팬: 2개/색상: 그레이","1,497,000"
레노버 씽크패드 P14s Gen5 AMD 21MES0071T,"AI 노트북/운영체제(OS): 윈도우11프로/용도: 사무/인강용, 휴대용/
화면정보 35.56cm(14인치)/1920x1200(WUXGA)/400nit/주사율: 60Hz/
CPU AMD/라이젠7(Zen4)/8840HS (3.3GHz)/옥타(8)코어/
NPU AMD 라이젠 AI/16TOPS/
램 DDR5/램 용량: 32GB/5600MHz/램 교체: 가능/
그래픽 내장그래픽/Radeon 780M/
저장장치 M.2(NVMe)/1TB/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠/
단자 썬더볼트4: 2개(USB-C겸용)/USB-A: 2개/
파워 배터리: 52.5Wh/어댑터: 65W/전원: USB-PD/
주요제원 두께: 17.7mm/무게: 1.31kg/쿨링팬: 2개/색상: 블랙","2,017,000"
레노버 씽크북 14ARP G7 R5 32GB램,"노트북/운영체제(OS): 미포함(프리도스)/용도: 사무/인강용, 휴대용/
화면정보 35.5cm(14인치)/1920x1200(WUXGA)/300nit/
CPU AMD/라이젠5(Zen3+)/7535HS (3.3Hz)/헥사(6)코어/
램 DDR5/램 용량: 32GB/4800MHz/램 교체: 가능/
그래픽 내장그래픽/Radeon 660M/6core/
저장장치 M.2(NVMe)/512GB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 USB-C: 2개/USB-A: 2개/SD카드/
파워 배터리: 60Wh/전원: USB-PD/
주요제원 두께: 16.9mm/무게: 1.38kg/색상: 그레이","848,990"
레노버 LOQ 15AHP9 R7 4060 WIN11 32GB램,"AI 노트북/운영체제(OS): 윈도우11(설치)/용도: 게임용, 그래픽작업용/
화면정보 39.6cm(15.6인치)/1920x1080(FHD)/300nit/주사율: 144Hz/
CPU AMD/라이젠7(Zen4)/8845HS (3.8GHz)/옥타(8)코어/
NPU AMD 라이젠 AI/16TOPS/
램 DDR5/램 용량: 32GB/5600MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4060/TGP: 115W/VRAM:8GB/MUX 스위치/
저장장치 M.2(NVMe)/512GB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 USB-C: 1개/USB-A: 3개/
파워 배터리: 60Wh/전원: USB-PD/
주요제원 두께: 23.9mm/무게: 2.38kg/쿨링팬: 2개/색상: 그레이","1,547,000"
레노버 LOQ 15IRX9 i7 4060 CP W11P,"노트북/운영체제(OS): 윈도우11프로/용도: 게임용, 그래픽작업용/
화면정보 39.6cm(15.6인치)/1920x1080(FHD)/300nit/주사율: 144Hz/
CPU 인텔/코어i7-14세대/i7-14700HX (5.5GHz)/20코어(8P+12E)/
램 DDR5/램 용량: 16GB/5600MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4060/TGP: 115W/VRAM:8GB/
저장장치 M.2(NVMe)/512GB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 USB-C: 1개/USB-A: 3개/
파워 배터리: 60Wh/전원: USB-PD/
주요제원 두께: 23.9mm/무게: 2.4kg/쿨링팬: 2개/색상: 그레이","1,697,000"
레노버 아이디어패드 Slim1 15ALC7 82R400S1KR,"노트북/운영체제(OS): 미포함(프리도스)/용도: 사무/인강용/
화면정보 39.6cm(15.6인치)/1920x1080(FHD)/250nit/
CPU AMD/라이젠7-4세대/5700U (1.8GHz)/옥타(8)코어/
램 DDR4/램 용량: 8GB/3200MHz/램 교체: 가능(1슬롯)/
그래픽 내장그래픽/Radeon Graphics/
저장장치 M.2(NVMe)/512GB/저장 슬롯: 1개/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/
영상입출력 HDMI/웹캠(HD)/
단자 USB-C: 1개/USB-A: 2개/SD카드/
파워 배터리: 42Wh/어댑터: 65W/전원: DC/최대9.5시간/
주요제원 두께: 17.9mm/무게: 1.6kg/색상: 그레이","489,000"
레노버 씽크패드 X1 카본 Gen12 21KCCTO1WWKR5,"AI 노트북/운영체제(OS): 윈도우11홈/용도: 사무/인강용, 휴대용/
화면정보 35.6cm(14인치)/1920x1200(WUXGA)/400nit/주사율: 60Hz/
CPU 인텔/코어 울트라5/125U (4.3GHz)/12코어(2P+8E+2LE)/
NPU 인텔 AI Boost/11TOPS/
램 LPDDR5(온보드)/램 용량: 16GB/7500MHz/램 교체: 불가능/
그래픽 내장그래픽/Iris Xe/
저장장치 M.2(NVMe)/256GB/저장 슬롯: 1개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(FHD)/
단자 썬더볼트4: 2개(USB-C겸용)/USB-A: 2개/
파워 배터리: 57Wh/어댑터: 45W/전원: USB-PD/색상: 블랙","1,804,968"
레노버 아이디어패드 Slim1-15ALC R5 WIN11,"노트북/운영체제(OS): 윈도우11(설치)/용도: 사무/인강용/
화면정보 39.6cm(15.6인치)/1920x1080(FHD)/220nit/
CPU AMD/라이젠5-4세대/5500U (2.1GHz)/헥사(6)코어/
램 DDR4/램 용량: 8GB/3200MHz/램 교체: 가능(1슬롯)/
그래픽 내장그래픽/Radeon Graphics/
저장장치 M.2(NVMe)/256GB/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/
영상입출력 HDMI/웹캠(HD)/
단자 USB-C: 1개/USB-A: 2개/SD카드/
파워 배터리: 42Wh/어댑터: 65W/전원: DC/
주요제원 두께: 17.9mm/무게: 1.6kg/색상: 그레이","408,000"
레노버 씽크패드 T16 Gen1 21BVS00M00,"노트북/운영체제(OS): 윈도우11프로/용도: 그래픽작업용/
화면정보 40.8cm(16인치)/1920x1200(WUXGA)/300nit/
CPU 인텔/코어i7-12세대/i7-1260P (2.1GHz)/12코어(4P+8E)/
램 DDR4/램 용량: 16GB/3200MHz/램 교체: 가능(1슬롯)/
그래픽 외장그래픽/MX550/VRAM:2GB/
저장장치 M.2(NVMe)/512GB/저장 슬롯: 1개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/유선랜: 기가비트/
영상입출력 HDMI/DP Alt Mode/웹캠(FHD)/
단자 썬더볼트4: 2개(USB-C겸용)/USB-A: 2개/
파워 배터리: 86Wh/어댑터: 135W/전원: USB-PD/
주요제원 두께: 21.1mm/무게: 1.65kg/색상: 블랙","1,198,990"
레노버 LOQ 15ARP9 R7 4060 WIN11 16GB램,"노트북/운영체제(OS): 윈도우11(설치)/용도: 게임용, 그래픽작업용/
화면정보 39.6cm(15.6인치)/1920x1080(FHD)/300nit/주사율: 144Hz/
CPU AMD/라이젠7(Zen3+)/7435HS (3.1Hz)/옥타(8)코어/
램 DDR5/램 용량: 16GB/4800MHz/
그래픽 외장그래픽/RTX4060/TGP: 105W/VRAM:8GB/
저장장치 M.2(NVMe)/512GB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 USB-C: 1개/USB-A: 3개/
파워 배터리: 60Wh/전원: USB-PD/
주요제원 두께: 23.9mm/무게: 2.38kg/쿨링팬: 2개/색상: 그레이","1,181,000"
레노버 LEGION Slim 7i 16IRX i9 4070 Plus Edition,"노트북/운영체제(OS): 미포함(프리도스)/용도: 게임용, 그래픽작업용/
화면정보 40.6cm(16인치)/3200x2000(WQHD+)/430nit/주사율: 165Hz/
CPU 인텔/코어i9-14세대/i9-14900HX (5.8GHz)/24코어(8P+16E)/
램 DDR5/램 용량: 32GB/5600MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4070/TGP: 115W/VRAM:8GB/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(FHD)/
단자 썬더볼트4: 1개(USB-C겸용)/USB-C: 2개/USB-A: 2개/SD카드/
파워 배터리: 99.9Wh/전원: USB-PD/
주요제원 두께: 19.8mm/무게: 2.2kg/쿨링팬: 2개/색상: 화이트","2,729,000"
레노버 LEGION 5i 15IRX9 i7 4060 W11 32GB램,"노트북/운영체제(OS): 윈도우11홈/용도: 게임용, 그래픽작업용/
화면정보 39.6cm(15.6인치)/1920x1080(FHD)/300nit/주사율: 144Hz/
CPU 인텔/코어i7-13세대/i7-13650HX (2.6GHz)/14코어(6P+8E)/
램 DDR5/램 용량: 32GB/4800MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4060/TGP: 140W/VRAM:8GB/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 USB-C: 2개/USB-A: 3개/
파워 배터리: 60Wh/전원: USB-PD/
주요제원 두께: 24.65mm/무게: 2.3kg/쿨링팬: 2개/색상: 그레이","1,693,000"
레노버 LOQ 15IRX9 i7 4060 CP W11,"노트북/운영체제(OS): 윈도우11홈/용도: 게임용, 그래픽작업용/
화면정보 39.6cm(15.6인치)/1920x1080(FHD)/300nit/주사율: 144Hz/
CPU 인텔/코어i7-14세대/i7-14700HX (5.5GHz)/20코어(8P+12E)/
램 DDR5/램 용량: 16GB/5600MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4060/TGP: 115W/VRAM:8GB/
저장장치 M.2(NVMe)/512GB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 USB-C: 1개/USB-A: 3개/
파워 배터리: 60Wh/전원: USB-PD/
주요제원 두께: 23.9mm/무게: 2.4kg/쿨링팬: 2개/색상: 그레이","1,645,000"
