name,content,price
ASUS 크롬북 플립 CX5500FEA-ZD381,"2 in 1/운영체제(OS): 크롬OS/용도: 사무/인강용/
화면정보 39.62cm(15.6인치)/1920x1080(FHD)/250nit/
CPU 인텔/코어i3-11세대/i3-1115G4 (3.0GHz)/듀얼(2)코어/
램 LPDDR4x(온보드)/램 용량: 8GB/
그래픽 내장그래픽/UHD Graphics/
저장장치 M.2(NVMe)/128GB/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/
영상입출력 HDMI 2.0/DP Alt Mode/웹캠(HD)/
단자 USB-C: 2개/USB-A: 1개/MicroSD카드/
파워 배터리: 57Wh/어댑터: 45W/전원: USB-PD/
주요제원 두께: 18.5mm/무게: 1.95kg/색상: 화이트","599,000"
ASUS 비보북 고 15 E1504FA-BQ476,"노트북/운영체제(OS): 미포함(프리도스)/용도: 사무/인강용/
화면정보 39.62cm(15.6인치)/1920x1080(FHD)/250nit/주사율: 60Hz/
CPU AMD/라이젠5(Zen2)/7520U (2.8GHz)/쿼드(4)코어/
램 LPDDR5(온보드)/램 용량: 16GB/5500MHz/램 교체: 불가능/
그래픽 내장그래픽/Radeon 610M/2core/
저장장치 M.2(NVMe)/512GB/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI/웹캠(HD)/
단자 USB-C: 1개/USB-A: 2개/
파워 배터리: 42Wh/어댑터: 45W/전원: DC/
주요제원 두께: 17.9mm/무게: 1.63kg/색상: 실버","578,000"
ASUS ProArt P16 H7606WI-ME141X,"AI 노트북/운영체제(OS): 윈도우11프로/용도: 게임용, 그래픽작업용/
화면정보 40.8cm(16인치)/3840x2400(WQUXGA)/500nit/주사율: 60Hz/
CPU AMD/라이젠AI 9 HX/370 (5.1GHz)/12코어/
NPU AMD 라이젠 AI/50TOPS/
램 LPDDR5x(온보드)/램 용량: 64GB/램 교체: 불가능/
그래픽 외장그래픽/RTX4070/VRAM:8GB/
저장장치 M.2(NVMe)/2TB/
네트워크 무선랜: 802.11be(Wi-Fi 7)/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(FHD)/
단자 USB-C: 2개/USB-A: 2개/SD카드/
파워 배터리: 90Wh/어댑터: 200W/전원: USB-PD(+DC)/
주요제원 두께: 17.3mm/무게: 1.85kg/쿨링팬: 3개/색상: 블랙","4,195,780"
ASUS 비보북 16 M1605YA-MB607,"노트북/운영체제(OS): 미포함(프리도스)/용도: 사무/인강용/
화면정보 40.8cm(16인치)/1920x1200(WUXGA)/300nit/주사율: 60Hz/
CPU AMD/라이젠5(Zen3)/7430U (2.3Hz)/헥사(6)코어/
램 DDR4/램 용량: 8GB/3200MHz/램 교체: 가능(1슬롯)/
그래픽 내장그래픽/Radeon Graphics/7core/
저장장치 M.2(NVMe)/512GB/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI/웹캠(HD)/
단자 USB-C: 1개/USB-A: 3개/
파워 배터리: 42Wh/어댑터: 45W/전원: USB-PD(+DC)/
주요제원 두께: 19.9mm/무게: 1.88kg/쿨링팬: 1개/색상: 실버","537,370"
ASUS 비보북 X1605VA-MB772,"노트북/운영체제(OS): 미포함(프리도스)/용도: 사무/인강용/
화면정보 40.8cm(16인치)/1920x1200(WUXGA)/300nit/주사율: 60Hz/
CPU 인텔/코어i5-13세대/i5-1335U (1.3GHz)/10코어(2P+8E)/
램 DDR4/램 용량: 8GB/램 교체: 가능(1슬롯)/
그래픽 내장그래픽/UHD Graphics/
저장장치 M.2(NVMe)/512GB/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI/웹캠(HD)/
단자 USB-C: 1개/USB-A: 3개/
파워 배터리: 42Wh/어댑터: 45W/전원: USB-PD(+DC)/
주요제원 두께: 19.9mm/무게: 1.88kg/쿨링팬: 1개/색상: 블랙","598,000"
ASUS 비보북 16X K3605VV-MX356,"노트북/운영체제(OS): 미포함(프리도스)/용도: 게임용, 그래픽작업용/
화면정보 40.64cm(16인치)/3200x2000(WQHD+)/400nit/주사율: 120Hz/
CPU 인텔/코어i9-13세대/i9-13900H (2.6GHz)/14코어(6P+8E)/
램 DDR4/램 용량: 32GB/램 교체: 가능(1슬롯)/
그래픽 외장그래픽/RTX4060/VRAM:8GB/MUX 스위치/
저장장치 M.2(NVMe)/512GB/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 썬더볼트4: 1개(USB-C겸용)/USB-A: 2개/SD카드/
파워 배터리: 70Wh/어댑터: 120W/전원: USB-PD(+DC)/
주요제원 두께: 18.9mm/무게: 1.8kg/색상: 블랙","1,774,000"
ASUS TUF Gaming A16 FA607PI-QT084 WIN11 64GB램,"노트북/운영체제(OS): 윈도우11(설치)/용도: 게임용, 그래픽작업용/
화면정보 40.6cm(16인치)/2560x1600(WQXGA)/400nit/주사율: 165Hz/
CPU AMD/라이젠9(Zen4)/7940HX (2.4GHz)/16코어/
램 DDR5/램 용량: 64GB/5200MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4070/TGP: 140W/VRAM:8GB/MUX 스위치/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 USB-C: 2개/USB-A: 2개/
파워 배터리: 90Wh/어댑터: 280W/전원: USB-PD(+DC)/
주요제원 두께: 28.2mm/무게: 2.27kg/쿨링팬: 2개/색상: 그레이","2,041,000"
ASUS TUF Gaming A16 FA608WI-QT007W,"AI 노트북/운영체제(OS): 윈도우11홈/용도: 게임용, 그래픽작업용/
화면정보 40.8cm(16인치)/2560x1600(WQXGA)/400nit/주사율: 165Hz/
CPU AMD/라이젠AI 9 HX/370 (5.1GHz)/12코어/
NPU AMD 라이젠 AI/50TOPS/
램 LPDDR5x(온보드)/램 용량: 32GB/7500MHz/램 교체: 불가능/
그래픽 외장그래픽/RTX4070/TGP: 140W/VRAM:8GB/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6E)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(FHD)/
단자 USB-C: 2개/USB-A: 2개/
파워 배터리: 90Wh/어댑터: 240W/전원: USB-PD/
주요제원 두께: 25.7mm/무게: 2.2kg/쿨링팬: 2개/색상: 그레이","2,585,610"
ASUS ProArt P16 H7606WI-ME140X,"AI 노트북/운영체제(OS): 윈도우11프로/용도: 게임용, 그래픽작업용/
화면정보 40.8cm(16인치)/3840x2400(WQUXGA)/500nit/주사율: 60Hz/
CPU AMD/라이젠AI 9 HX/370 (5.1GHz)/12코어/
NPU AMD 라이젠 AI/50TOPS/
램 LPDDR5x(온보드)/램 용량: 32GB/램 교체: 불가능/
그래픽 외장그래픽/RTX4070/VRAM:8GB/
저장장치 M.2(NVMe)/1TB/
네트워크 무선랜: 802.11be(Wi-Fi 7)/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(FHD)/
단자 USB-C: 2개/USB-A: 2개/SD카드/
파워 배터리: 90Wh/어댑터: 200W/전원: USB-PD(+DC)/
주요제원 두께: 17.3mm/무게: 1.85kg/쿨링팬: 3개/색상: 블랙","3,698,000"
ASUS TUF Gaming A16 FA607PI-QT037,"노트북/운영체제(OS): 미포함(프리도스)/용도: 게임용, 그래픽작업용/
화면정보 40.6cm(16인치)/2560x1600(WQXGA)/400nit/주사율: 165Hz/
CPU AMD/라이젠9(Zen4)/7845HX (3.0Hz)/12코어/
램 DDR5/램 용량: 16GB/5200MHz/램 교체: 가능/
그래픽 외장그래픽/RTX4070/TGP: 140W/VRAM:8GB/MUX 스위치/
저장장치 M.2(NVMe)/1TB/저장 슬롯: 2개/
네트워크 무선랜: 802.11ax(Wi-Fi 6)/유선랜: 기가비트/
영상입출력 HDMI 2.1/DP Alt Mode/웹캠(HD)/
단자 USB-C: 2개/USB-A: 2개/
파워 배터리: 90Wh/어댑터: 280W/전원: USB-PD(+DC)/
주요제원 두께: 28.2mm/무게: 2.27kg/쿨링팬: 2개/색상: 그레이","1,870,440"
